Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Titan,TITAN,Jewellery,NSE,3506,2020-12-08,1425.3,1435.65,1412.35,1427.85,1666175,,,
Titan,TITAN,Jewellery,NSE,3506,2020-12-09,1430.0,1435.0,1417.55,1426.15,1579066,1427.85,-1.7,-0.1191
Titan,TITAN,Jewellery,NSE,3506,2020-12-10,1428.0,1445.0,1415.55,1424.2,2588422,1426.15,-1.95,-0.1367
Titan,TITAN,Jewellery,NSE,3506,2020-12-11,1427.5,1449.85,1423.0,1442.4,1398271,1424.2,18.2,1.2779
Titan,TITAN,Jewellery,NSE,3506,2020-12-14,1451.0,1469.5,1445.0,1463.45,2453825,1442.4,21.05,1.4594
Titan,TITAN,Jewellery,NSE,3506,2020-12-15,1460.5,1476.0,1449.3,1468.75,2035503,1463.45,5.3,0.3622
Titan,TITAN,Jewellery,NSE,3506,2020-12-16,1477.0,1510.0,1469.2,1504.45,2638988,1468.75,35.7,2.4306
Titan,TITAN,Jewellery,NSE,3506,2020-12-17,1495.15,1520.0,1492.3,1501.95,1951230,1504.45,-2.5,-0.1662
Titan,TITAN,Jewellery,NSE,3506,2020-12-18,1502.0,1525.0,1497.1,1519.35,3299825,1501.95,17.4,1.1585
Titan,TITAN,Jewellery,NSE,3506,2020-12-21,1514.2,1528.55,1451.0,1471.65,2298069,1519.35,-47.7,-3.1395
Titan,TITAN,Jewellery,NSE,3506,2020-12-22,1466.0,1510.0,1451.2,1498.8,3305444,1471.65,27.15,1.8449
Titan,TITAN,Jewellery,NSE,3506,2020-12-23,1504.7,1519.8,1478.05,1490.85,2847742,1498.8,-7.95,-0.5304
Titan,TITAN,Jewellery,NSE,3506,2020-12-24,1520.0,1520.0,1486.0,1495.9,1947746,1490.85,5.05,0.3387
Titan,TITAN,Jewellery,NSE,3506,2020-12-28,1503.3,1547.65,1496.15,1543.55,2496630,1495.9,47.65,3.1854
Titan,TITAN,Jewellery,NSE,3506,2020-12-29,1554.0,1556.85,1528.45,1540.1,2080817,1543.55,-3.45,-0.2235
Titan,TITAN,Jewellery,NSE,3506,2020-12-30,1548.0,1555.7,1533.3,1552.6,1151149,1540.1,12.5,0.8116
Titan,TITAN,Jewellery,NSE,3506,2020-12-31,1549.0,1571.0,1544.2,1567.15,2029928,1552.6,14.55,0.9371
Titan,TITAN,Jewellery,NSE,3506,2021-01-01,1562.1,1573.0,1555.95,1558.6,1002836,1567.15,-8.55,-0.5456
Titan,TITAN,Jewellery,NSE,3506,2021-01-04,1566.0,1567.0,1538.0,1550.9,1383562,1558.6,-7.7,-0.494
Titan,TITAN,Jewellery,NSE,3506,2021-01-05,1545.0,1576.85,1541.5,1570.95,1351429,1550.9,20.05,1.2928
Titan,TITAN,Jewellery,NSE,3506,2021-01-06,1578.0,1621.35,1561.85,1572.6,3312028,1570.95,1.65,0.105
Titan,TITAN,Jewellery,NSE,3506,2021-01-07,1570.0,1570.0,1535.0,1542.35,2820255,1572.6,-30.25,-1.9236
Titan,TITAN,Jewellery,NSE,3506,2021-01-08,1547.9,1555.3,1521.5,1548.6,3478504,1542.35,6.25,0.4052
Titan,TITAN,Jewellery,NSE,3506,2021-01-11,1560.0,1572.0,1545.7,1563.9,1424833,1548.6,15.3,0.988
Titan,TITAN,Jewellery,NSE,3506,2021-01-12,1560.0,1560.8,1524.0,1527.1,2550457,1563.9,-36.8,-2.3531
Titan,TITAN,Jewellery,NSE,3506,2021-01-13,1530.0,1536.0,1495.0,1508.0,3526352,1527.1,-19.1,-1.2507
Titan,TITAN,Jewellery,NSE,3506,2021-01-14,1508.0,1517.85,1480.05,1489.95,2814220,1508.0,-18.05,-1.1969
Titan,TITAN,Jewellery,NSE,3506,2021-01-15,1489.95,1509.0,1471.3,1477.25,1724932,1489.95,-12.7,-0.8524
Titan,TITAN,Jewellery,NSE,3506,2021-01-18,1467.0,1509.0,1460.0,1503.55,2302025,1477.25,26.3,1.7803
Titan,TITAN,Jewellery,NSE,3506,2021-01-19,1518.0,1524.0,1501.0,1519.9,2277782,1503.55,16.35,1.0874
Titan,TITAN,Jewellery,NSE,3506,2021-01-20,1519.9,1541.0,1519.9,1531.3,1837882,1519.9,11.4,0.75
Titan,TITAN,Jewellery,NSE,3506,2021-01-21,1533.1,1549.85,1512.05,1517.3,1557576,1531.3,-14.0,-0.9143
Titan,TITAN,Jewellery,NSE,3506,2021-01-22,1522.0,1534.7,1487.0,1491.2,1363794,1517.3,-26.1,-1.7202
Titan,TITAN,Jewellery,NSE,3506,2021-01-25,1505.05,1512.8,1478.75,1499.85,1603912,1491.2,8.65,0.5801
Titan,TITAN,Jewellery,NSE,3506,2021-01-27,1505.0,1505.0,1432.0,1440.7,2021377,1499.85,-59.15,-3.9437
Titan,TITAN,Jewellery,NSE,3506,2021-01-28,1420.0,1454.45,1415.65,1450.1,1849958,1440.7,9.4,0.6525
Titan,TITAN,Jewellery,NSE,3506,2021-01-29,1456.0,1469.25,1415.25,1420.3,2435862,1450.1,-29.8,-2.055
Titan,TITAN,Jewellery,NSE,3506,2021-02-01,1437.8,1508.55,1423.65,1501.55,2215283,1420.3,81.25,5.7206
Titan,TITAN,Jewellery,NSE,3506,2021-02-02,1515.0,1536.0,1482.0,1485.45,1974160,1501.55,-16.1,-1.0722
Titan,TITAN,Jewellery,NSE,3506,2021-02-03,1492.0,1529.0,1492.0,1525.15,1853047,1485.45,39.7,2.6726
Titan,TITAN,Jewellery,NSE,3506,2021-02-04,1530.0,1540.0,1488.1,1512.0,2728299,1525.15,-13.15,-0.8622
Titan,TITAN,Jewellery,NSE,3506,2021-02-05,1518.55,1538.95,1504.5,1511.9,1343865,1512.0,-0.1,-0.0066
Titan,TITAN,Jewellery,NSE,3506,2021-02-08,1514.0,1564.85,1510.05,1541.7,2682436,1511.9,29.8,1.971
Titan,TITAN,Jewellery,NSE,3506,2021-02-09,1548.0,1584.65,1543.05,1559.9,2364275,1541.7,18.2,1.1805
Titan,TITAN,Jewellery,NSE,3506,2021-02-10,1575.4,1588.0,1526.0,1563.15,2125050,1559.9,3.25,0.2083
Titan,TITAN,Jewellery,NSE,3506,2021-02-11,1552.0,1575.9,1511.25,1524.7,5968592,1563.15,-38.45,-2.4598
Titan,TITAN,Jewellery,NSE,3506,2021-02-12,1536.7,1536.7,1491.0,1494.2,3283840,1524.7,-30.5,-2.0004
Titan,TITAN,Jewellery,NSE,3506,2021-02-15,1506.0,1518.5,1476.75,1484.75,3156299,1494.2,-9.45,-0.6324
Titan,TITAN,Jewellery,NSE,3506,2021-02-16,1492.15,1505.0,1461.0,1475.0,3089451,1484.75,-9.75,-0.6567
Titan,TITAN,Jewellery,NSE,3506,2021-02-17,1469.4,1483.0,1449.5,1462.9,2095424,1475.0,-12.1,-0.8203
Titan,TITAN,Jewellery,NSE,3506,2021-02-18,1465.1,1471.9,1429.0,1435.0,2685358,1462.9,-27.9,-1.9072
Titan,TITAN,Jewellery,NSE,3506,2021-02-19,1434.0,1444.9,1412.8,1425.55,2543578,1435.0,-9.45,-0.6585
Titan,TITAN,Jewellery,NSE,3506,2021-02-22,1425.0,1433.1,1396.0,1405.25,1931043,1425.55,-20.3,-1.424
Titan,TITAN,Jewellery,NSE,3506,2021-02-23,1415.0,1436.95,1400.15,1424.05,1870793,1405.25,18.8,1.3378
Titan,TITAN,Jewellery,NSE,3506,2021-02-24,1430.2,1474.0,1426.15,1451.85,1113701,1424.05,27.8,1.9522
Titan,TITAN,Jewellery,NSE,3506,2021-02-25,1460.0,1462.95,1430.5,1440.25,1967201,1451.85,-11.6,-0.799
Titan,TITAN,Jewellery,NSE,3506,2021-02-26,1420.0,1431.95,1403.1,1406.9,2714951,1440.25,-33.35,-2.3156
Titan,TITAN,Jewellery,NSE,3506,2021-03-01,1421.5,1466.0,1416.6,1452.15,1961381,1406.9,45.25,3.2163
Titan,TITAN,Jewellery,NSE,3506,2021-03-02,1469.0,1474.0,1450.0,1471.15,1292376,1452.15,19.0,1.3084
Titan,TITAN,Jewellery,NSE,3506,2021-03-03,1472.0,1481.65,1466.15,1474.6,1227431,1471.15,3.45,0.2345
Titan,TITAN,Jewellery,NSE,3506,2021-03-04,1452.0,1487.65,1450.55,1470.5,1822234,1474.6,-4.1,-0.278
Titan,TITAN,Jewellery,NSE,3506,2021-03-05,1465.0,1493.0,1462.2,1474.2,1954113,1470.5,3.7,0.2516
