Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-09,60.2,60.4,57.9,58.6,33367125,59.7,-1.1,-1.8425
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-12,58.65,59.25,57.65,59.1,19717650,58.6,0.5,0.8532
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-13,59.2,60.3,59.2,60.15,26834718,59.1,1.05,1.7766
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-14,60.5,63.2,60.0,62.7,84343663,60.15,2.55,4.2394
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-15,63.0,64.3,62.35,62.6,72228842,62.7,-0.1,-0.1595
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-16,62.1,63.0,61.2,61.95,39087049,62.6,-0.65,-1.0383
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-19,62.25,62.7,61.35,62.5,23505924,61.95,0.55,0.8878
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-20,62.75,62.75,60.5,61.45,30566424,62.5,-1.05,-1.68
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-21,61.75,62.0,58.7,58.95,36722327,61.45,-2.5,-4.0683
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-22,59.4,59.6,56.3,56.95,53773862,58.95,-2.0,-3.3927
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-23,56.1,56.6,52.45,53.0,62753779,56.95,-3.95,-6.9359
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-26,53.0,56.15,52.3,55.65,54677085,53.0,2.65,5.0
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-27,56.2,56.55,54.95,55.95,39439602,55.65,0.3,0.5391
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-28,56.0,56.4,55.35,55.85,28870928,55.95,-0.1,-0.1787
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-29,55.6,58.9,54.8,56.75,51604303,55.85,0.9,1.6115
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2022-12-30,57.55,59.5,57.2,58.8,55516065,56.75,2.05,3.6123
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-02,58.5,61.5,58.25,61.15,51505940,58.8,2.35,3.9966
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-03,61.5,61.65,60.5,61.35,38946801,61.15,0.2,0.3271
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-04,61.35,61.7,59.5,60.2,28996108,61.35,-1.15,-1.8745
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-05,60.55,60.8,59.3,60.35,25828441,60.2,0.15,0.2492
IDFC First Bank,IDFCFIRSTB,Mid Bank,NSE,11184,2023-01-06,60.6,60.8,59.05,59.5,23389760,60.35,-0.85,-1.4085
