Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-18,859.95,896.95,855.6,884.3,1555969,857.25,27.05,3.1554
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-19,888.65,889.25,875.1,884.25,392813,884.3,-0.05,-0.0057
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-22,884.25,884.25,861.5,864.5,274124,884.25,-19.75,-2.2335
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-23,865.05,868.2,853.4,855.5,277366,864.5,-9.0,-1.0411
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-24,855.1,858.8,852.0,854.2,228004,855.5,-1.3,-0.152
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-25,854.0,859.25,840.0,842.3,390039,854.2,-11.9,-1.3931
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-26,824.95,835.0,796.9,820.75,1561872,842.3,-21.55,-2.5585
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-29,820.75,824.1,791.0,795.4,727817,820.75,-25.35,-3.0886
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-09-30,801.9,804.5,789.0,795.55,361742,795.4,0.15,0.0189
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-01,799.9,815.15,796.75,806.55,369957,795.55,11.0,1.3827
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-03,813.7,825.1,808.0,822.55,331044,806.55,16.0,1.9838
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-06,830.0,830.0,808.55,815.15,338272,822.55,-7.4,-0.8996
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-07,820.0,821.5,809.15,811.4,323135,815.15,-3.75,-0.46
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-08,812.0,819.45,806.4,809.0,294055,811.4,-2.4,-0.2958
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2025-10-09,810.0,821.75,810.0,813.55,313756,809.0,4.55,0.5624
