Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-04,143.85,144.5,142.5,143.05,11140979,143.8,-0.75,-0.5216
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-05,143.75,145.6,142.9,144.7,13833678,143.05,1.65,1.1534
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-06,144.0,145.5,142.85,143.8,17346713,144.7,-0.9,-0.622
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-07,144.45,147.15,143.85,145.0,13131381,143.8,1.2,0.8345
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-08,145.85,148.3,145.05,147.5,18010921,145.0,2.5,1.7241
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-11,148.4,150.0,147.5,148.9,20273209,147.5,1.4,0.9492
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-12,149.9,149.9,141.85,142.6,17735490,148.9,-6.3,-4.231
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-13,143.0,145.95,140.8,145.15,16236362,142.6,2.55,1.7882
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-14,146.4,147.9,145.5,147.5,10378267,145.15,2.35,1.619
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-15,147.5,148.8,146.65,148.25,8614702,147.5,0.75,0.5085
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-18,147.15,147.7,145.65,146.1,11469599,148.25,-2.15,-1.4503
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-20,145.3,147.5,144.3,146.5,19554843,146.1,0.4,0.2738
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-21,146.5,148.75,145.45,145.8,14051863,146.5,-0.7,-0.4778
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-22,145.85,147.45,145.0,145.95,8086555,145.8,0.15,0.1029
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-25,145.9,147.8,144.15,147.1,14333389,145.95,1.15,0.7879
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-26,147.1,148.45,146.55,147.85,14100749,147.1,0.75,0.5099
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-27,148.0,151.5,147.4,150.55,20485056,147.85,2.7,1.8262
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-28,150.9,151.4,145.25,146.0,29980644,150.55,-4.55,-3.0223
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-09-29,148.75,148.75,146.3,147.2,8836942,146.0,1.2,0.8219
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-03,147.5,152.3,147.3,150.7,18267135,147.2,3.5,2.3777
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-04,150.3,150.45,146.2,147.25,22633122,150.7,-3.45,-2.2893
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-05,148.25,148.75,144.65,145.5,11157021,147.25,-1.75,-1.1885
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-06,146.3,147.0,144.05,146.5,9149275,145.5,1.0,0.6873
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-09,145.1,145.65,143.15,144.95,11349775,146.5,-1.55,-1.058
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-10,145.5,148.5,145.2,147.95,8324817,144.95,3.0,2.0697
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-11,148.85,149.45,146.55,147.0,11961227,147.95,-0.95,-0.6421
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-12,147.7,150.85,146.8,149.3,11378622,147.0,2.3,1.5646
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-13,148.7,152.1,148.5,149.4,15602219,149.3,0.1,0.067
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-16,151.55,152.6,146.7,148.55,32531561,149.4,-0.85,-0.5689
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-17,150.75,150.75,147.95,148.4,13265518,148.55,-0.15,-0.101
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-18,149.0,149.55,145.8,146.55,20284169,148.4,-1.85,-1.2466
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-19,146.3,147.7,145.2,146.85,8868032,146.55,0.3,0.2047
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-20,146.7,148.25,145.25,145.85,10731136,146.85,-1.0,-0.681
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-23,144.95,146.25,142.5,143.4,16900861,145.85,-2.45,-1.6798
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-25,143.3,144.25,141.5,141.85,13307403,143.4,-1.55,-1.0809
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-26,141.0,141.35,137.3,138.15,19469168,141.85,-3.7,-2.6084
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-27,139.1,141.9,138.75,139.55,11627544,138.15,1.4,1.0134
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-30,140.45,141.25,137.25,140.9,10041391,139.55,1.35,0.9674
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-10-31,141.3,141.75,139.7,140.65,6692752,140.9,-0.25,-0.1774
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-01,140.6,141.35,139.65,140.5,8303782,140.65,-0.15,-0.1066
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-02,141.15,143.25,141.05,141.45,6186723,140.5,0.95,0.6762
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-03,142.9,144.05,142.0,143.5,8768877,141.45,2.05,1.4493
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-06,144.2,145.1,143.0,144.1,11103173,143.5,0.6,0.4181
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-07,144.8,148.2,143.45,147.3,14254789,144.1,3.2,2.2207
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-08,147.8,149.95,146.05,147.05,19887689,147.3,-0.25,-0.1697
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-09,147.5,148.9,146.8,147.55,7550625,147.05,0.5,0.34
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-10,147.5,150.0,147.3,149.85,8015794,147.55,2.3,1.5588
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-12,150.45,150.45,149.05,149.45,1079888,149.85,-0.4,-0.2669
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-13,149.4,153.55,149.1,152.9,19532510,149.45,3.45,2.3085
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-15,154.1,155.2,149.85,150.15,22224705,152.9,-2.75,-1.7986
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-16,150.1,151.2,149.4,150.2,9606277,150.15,0.05,0.0333
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-17,149.0,150.2,147.75,148.1,17556958,150.2,-2.1,-1.3981
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-20,148.0,148.75,146.75,147.4,9425725,148.1,-0.7,-0.4727
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-21,147.5,148.2,146.5,146.7,7748972,147.4,-0.7,-0.4749
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-22,146.95,147.2,145.2,145.45,7738354,146.7,-1.25,-0.8521
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-23,145.45,147.35,145.1,147.15,5139738,145.45,1.7,1.1688
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-24,147.55,148.05,146.35,147.4,6129389,147.15,0.25,0.1699
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-28,147.5,150.55,146.7,149.95,7168750,147.4,2.55,1.73
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-29,150.35,150.5,149.15,150.25,7318824,149.95,0.3,0.2001
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-11-30,150.4,151.0,146.7,147.35,18371642,150.25,-2.9,-1.9301
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-01,148.75,150.3,148.0,148.75,12179761,147.35,1.4,0.9501
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-04,152.6,155.2,150.25,154.05,21781254,148.75,5.3,3.563
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-05,156.0,159.0,154.45,156.55,18640322,154.05,2.5,1.6228
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-06,157.9,157.95,154.75,155.15,11309743,156.55,-1.4,-0.8943
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-07,155.85,155.9,153.45,154.65,7807482,155.15,-0.5,-0.3223
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-08,155.0,155.7,153.25,154.5,6969212,154.65,-0.15,-0.097
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-11,154.6,157.2,153.6,154.15,10074791,154.5,-0.35,-0.2265
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-12,154.75,155.2,152.0,152.55,8884252,154.15,-1.6,-1.038
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-13,152.8,153.3,151.7,152.35,10328622,152.55,-0.2,-0.1311
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-14,154.6,154.65,152.4,152.65,11126495,152.35,0.3,0.1969
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-15,153.5,158.05,153.1,157.05,14415539,152.65,4.4,2.8824
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-18,157.1,157.7,154.7,156.55,14540270,157.05,-0.5,-0.3184
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-19,156.6,159.0,156.15,157.4,12245375,156.55,0.85,0.543
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-20,157.65,159.3,152.2,153.2,13005090,157.4,-4.2,-2.6684
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-21,151.3,154.5,149.35,153.95,13604825,153.2,0.75,0.4896
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-22,154.8,156.5,153.25,154.0,10356668,153.95,0.05,0.0325
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-26,154.05,155.4,153.25,153.95,5809256,154.0,-0.05,-0.0325
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-27,154.1,155.15,152.75,154.0,8811491,153.95,0.05,0.0325
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-28,155.0,157.1,154.3,155.5,15172431,154.0,1.5,0.974
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2023-12-29,158.5,159.0,154.9,156.15,13041199,155.5,0.65,0.418
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-01,156.2,157.2,155.9,156.55,6210375,156.15,0.4,0.2562
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-02,156.55,156.95,151.1,151.9,13182359,156.55,-4.65,-2.9703
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-03,153.2,153.2,151.05,151.75,10486168,151.9,-0.15,-0.0987
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-04,152.5,155.25,152.45,154.85,13766132,151.75,3.1,2.0428
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-05,155.95,155.95,153.05,154.6,7195693,154.85,-0.25,-0.1614
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-08,153.0,153.35,149.75,150.2,15037236,154.6,-4.4,-2.8461
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-09,151.65,152.8,151.0,151.45,10718241,150.2,1.25,0.8322
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-10,151.4,152.25,149.7,151.75,8429097,151.45,0.3,0.1981
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-11,152.2,152.6,149.6,150.35,10176583,151.75,-1.4,-0.9226
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-12,150.95,151.9,150.1,151.1,7828235,150.35,0.75,0.4988
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-15,152.95,153.3,151.3,152.95,13760399,151.1,1.85,1.2244
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-16,153.75,155.25,147.75,149.7,36969953,152.95,-3.25,-2.1249
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-17,149.5,149.5,143.85,145.9,48678947,149.7,-3.8,-2.5384
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-18,145.4,149.25,142.3,146.85,21044204,145.9,0.95,0.6511
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-19,148.9,148.9,145.65,146.55,10902628,146.85,-0.3,-0.2043
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-20,148.0,148.1,145.2,145.55,8929988,146.55,-1.0,-0.6824
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-23,148.35,148.35,139.4,140.25,15830801,145.55,-5.3,-3.6414
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-24,140.4,143.25,139.65,142.2,18178107,140.25,1.95,1.3904
Federal Bank,FEDERALBNK,Mid Bank,NSE,1023,2024-01-25,142.6,143.5,140.55,141.8,18228649,142.2,-0.4,-0.2813
