Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-05,1265.1,1279.0,1241.25,1272.2,1603920,1268.3,3.9,0.3075
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-06,1274.0,1321.9,1251.6,1302.1,3908554,1272.2,29.9,2.3503
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-07,1304.95,1309.0,1280.55,1287.35,1479152,1302.1,-14.75,-1.1328
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-08,1292.8,1293.0,1259.15,1283.65,1328199,1287.35,-3.7,-0.2874
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-11,1284.0,1295.25,1262.15,1287.9,1175591,1283.65,4.25,0.3311
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-12,1287.85,1288.4,1258.3,1263.9,1110785,1287.9,-24.0,-1.8635
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-13,1258.0,1265.05,1238.3,1245.0,995217,1263.9,-18.9,-1.4954
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-14,1249.9,1253.0,1222.2,1226.7,1346891,1245.0,-18.3,-1.4699
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-18,1206.1,1219.8,1170.2,1193.55,3367815,1226.7,-33.15,-2.7024
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-19,1193.0,1232.0,1186.25,1213.45,1509716,1193.55,19.9,1.6673
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-21,1174.9,1206.7,1172.5,1195.35,2121476,1213.45,-18.1,-1.4916
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-22,1199.0,1223.2,1193.6,1214.45,763755,1195.35,19.1,1.5979
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-25,1233.95,1247.0,1205.75,1209.3,3280431,1214.45,-5.15,-0.4241
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-26,1209.0,1218.35,1203.2,1208.65,1190121,1209.3,-0.65,-0.0538
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-27,1212.0,1215.6,1198.05,1199.9,1402977,1208.65,-8.75,-0.7239
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-28,1209.05,1209.9,1188.45,1191.95,2819269,1199.9,-7.95,-0.6626
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-11-29,1206.0,1219.35,1198.65,1202.3,2535820,1191.95,10.35,0.8683
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-02,1214.25,1225.25,1202.3,1221.75,1826479,1202.3,19.45,1.6177
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-03,1229.0,1229.0,1217.55,1224.5,2237453,1221.75,2.75,0.2251
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-04,1224.5,1229.1,1209.6,1215.55,1435443,1224.5,-8.95,-0.7309
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-05,1216.55,1249.5,1210.1,1239.85,3324867,1215.55,24.3,1.9991
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-06,1246.0,1255.15,1236.35,1253.7,1717216,1239.85,13.85,1.1171
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-09,1254.65,1261.8,1243.25,1255.15,1269332,1253.7,1.45,0.1157
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-10,1250.0,1253.6,1233.0,1240.35,2025890,1255.15,-14.8,-1.1791
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-11,1240.3,1243.4,1226.7,1238.55,1178864,1240.35,-1.8,-0.1451
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-12,1244.8,1250.2,1226.35,1245.4,1648944,1238.55,6.85,0.5531
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-13,1240.3,1250.2,1226.45,1246.35,1258819,1245.4,0.95,0.0763
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-16,1246.35,1274.15,1245.2,1269.95,1920945,1246.35,23.6,1.8935
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-17,1269.0,1270.95,1243.25,1247.65,2706166,1269.95,-22.3,-1.756
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-18,1251.9,1281.0,1249.55,1275.4,2823838,1247.65,27.75,2.2242
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-19,1275.0,1331.35,1271.65,1325.6,7185903,1275.4,50.2,3.936
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-20,1326.0,1368.7,1317.4,1343.65,7499087,1325.6,18.05,1.3616
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-23,1362.0,1367.0,1330.3,1341.35,3740109,1343.65,-2.3,-0.1712
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-24,1347.0,1365.0,1336.2,1350.9,2587142,1341.35,9.55,0.712
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-26,1350.9,1360.2,1342.75,1355.15,1531359,1350.9,4.25,0.3146
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-27,1363.05,1398.25,1345.5,1389.45,3656253,1355.15,34.3,2.5311
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-30,1389.6,1392.0,1372.1,1376.9,2462657,1389.45,-12.55,-0.9032
Dr Reddys,DRREDDY,Pharma,NSE,881,2024-12-31,1370.3,1395.0,1366.55,1388.5,1892083,1376.9,11.6,0.8425
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-01,1388.45,1389.05,1355.35,1369.0,1658723,1388.5,-19.5,-1.4044
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-02,1371.45,1387.95,1370.05,1375.05,1726305,1369.0,6.05,0.4419
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-03,1375.05,1378.15,1347.2,1352.65,1573592,1375.05,-22.4,-1.629
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-06,1360.4,1361.3,1333.8,1350.35,1539970,1352.65,-2.3,-0.17
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-07,1352.0,1373.05,1347.5,1351.55,1723188,1350.35,1.2,0.0889
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-08,1369.5,1405.9,1358.0,1370.75,3456684,1351.55,19.2,1.4206
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-09,1380.0,1382.95,1364.1,1371.6,1607980,1370.75,0.85,0.062
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-10,1366.1,1386.0,1352.6,1354.4,1582776,1371.6,-17.2,-1.254
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-13,1354.05,1354.15,1330.2,1335.1,2822318,1354.4,-19.3,-1.425
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-14,1335.15,1348.85,1323.65,1337.55,1370223,1335.1,2.45,0.1835
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-15,1345.0,1345.0,1313.95,1337.2,1940371,1337.55,-0.35,-0.0262
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-16,1340.9,1347.0,1297.0,1302.75,1195731,1337.2,-34.45,-2.5763
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-17,1298.0,1320.7,1288.0,1309.4,1432206,1302.75,6.65,0.5105
Dr Reddys,DRREDDY,Pharma,NSE,881,2025-01-20,1308.35,1309.0,1293.65,1302.35,561642,1309.4,-7.05,-0.5384
